speni	gismu	spe			x_1 は x_2 と結婚している／の配偶者、 x_3 （法律／規則／慣習）のもと	結婚 	{prami}, {gletu}
spisa	gismu	spi			x_1 は x_2 （本体）の欠片／破片／切抜き	本体からの分離が含意される。 かけら 	{pagbu}
spita	gismu				x_1 は x_2 （患者）・ x_3 （病／疾患）のための病院；x_2 は x_3 のために x_1 に入院する	病院 	{bilma}, {mikce}
spofu	gismu	pof	po'u		x_1 は x_2 （機能）に関して故障している／使用不可能	故障 	{daspo}, {katna}, {porpi}, {se} {xrani}, {cikre}
spoja	gismu	poj	po'a		x_1 は爆発／破裂して x_2 （残骸）になる	x2 は破片や煙など。 爆発 	{cecla}, {jakne}, {jbama}
spuda	gismu	spu			x_1 は x_2 （者／物／事）に x_3 （動作／発言）で返信する	返信 	{cusku}, {preti}, {nabmi}, {danfu}, {frati}, {cpedu}
sputu	gismu	put	pu'u		x_1 は x_2 を x_3 から x_4 に吐き飛ばす	x2 は唾など。 吐き飛ばす 	{jetce}, {kafke}, {vamtu}
sraji	gismu	raj			x_1 は x_2 （照合枠）において縦／垂直	x2 は重力など。 垂直 	{sanli}, {pinta}
sraku	gismu	rak			x_1 （物）は x_2 を掻く	掻く（かく） 	{guska}, {katna}, {mosra}, {plixa}, {kakpa} (unlike kakpa}, {sraku does not imply material is removed}, {spali}
sralo	gismu				x_1 は x_2 （性質面）に関してオーストラリア系（言語／文化／民族／地理）	オーストラリア 	{glico}
srana	gismu	ra'a			x_1 は x_2 に関連する／関係がある	一般にx1は x2 よりも具体的な事物となりやすい 関連 	{ra'a}, {ckini}, {ponse}, {steci}
srasu	gismu	sas			x_1 は x_2 （種類）の草／草原／原っぱ	草 	{spati}
srera	gismu	sre			x_1 は x_2 （事）に関して、 x_3 （条件）・ x_4 （基準）で誤る／間違う	x3は誤解や過失など。 誤る 	{drani}, {cfila}, {fliba}
srito	gismu				x_1 は x_2 （性質面）に関してサンスクリット／ベーダ系（言語／文化／民族）	サンスクリット 	{xindo}, {xurdo}
sruma	gismu	ru'a			x_1 は x_2 （命題）が x_3 （題目）について本当であると仮定する／想定する； x_2 （命題）は x_1 にとって暗黙の了解となっている	x1がx2のことを自明のこととして受け入れ（てい）ることを意味する。「思い込んでいる」も。　	{smadi}, {birti}, {ru'a}
sruri	gismu	rur	sru		x_1 は x_2 を x_3 （方向／次元／面）に関して包囲する／取り囲む	包囲 	{karli}, {senta}, {snuji}, {vanbi}, {se} {nenri}, {se} {jbini}, {bartu}, {djine}
stace	gismu	sac			x_1 は x_2 にたいして、 x_3 （事柄）に関して正直／誠実／率直	正直 	{tcica}, {jetnu}, {jitfa}, {mipri}
stagi	gismu				x_1 は x_2 （種類）の食用野菜	厳密には果物と堅果も含まれる。 野菜 	{grute}, {kobli}, {narge}, {sluni}, {spati}, {sunga}, {tamca}
staku	gismu	tak			x_1 は x_2 （成分）・ x_3 （形状）のセラミックス／陶磁器	セラミックス 	{kliti}
stali	gismu	sta			x_1 は x_2 （場／性質／状態）に留まる	留まる 	{vitno}, {zasni}, {ralte}, {stodi}, {xabju}, {stuzi}, {renvi}
stani	gismu				x_1 は x_2 （植物）の茎／幹	茎 	{tuple}, {mudri}
stapa	gismu	tap			x_1 は x_2 を x_3 で踏む	踏む 	{bajra}, {plipe}, {cadzu}, {serti}
stasu	gismu				x_1 は x_2 （食材）のスープ／シチュー／煮物	料理としての「鍋」も。 スープ 	{sanmi}, {mixre}, {salta}, {sanso}
stati	gismu				x_1 には x_2 （事／行為）の才能／素質がある	才能 	{jinzi}, {certu}, {rarna}, {larcu}, {kakne}
steba	gismu	seb			x_1 は x_2 （事）について挫折／ストレスを感じる	望むとおりに事が運ばないときに感じる煩わしさ。 挫折 	{cinmo}
steci	gismu	tec	te'i		x_1 （性質）は x_2 （個）の x_3 （集合）における特質／個性； x_2 （個）は x_1 （性質）の点で x_3 （集合）において特別／特有だ	ある集合においてその個がもつ、他の要素にはみられない性質。 特質 	{srana}, {se} {ponse}, {ckini}, {tcila}, {tutra}
stedu	gismu	sed			x_1 は x_2 （本体）の頭／頭部	頭 	{drudi}, {mebri}, {xedja}, {besna}, {flira}, {mapku}
stela	gismu	tel			x_1 は x_2 を x_3 （仕組）で封じる錠／ロック	錠 	{ckiku}
stero	gismu	te'o			x_1 は x_2 （数）・ x_3 （基準）のステラジアン度	立体角の単位。 ステラジアン 	{centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {terto}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}
stici	gismu	sic			x_1 は x_2 に対して x_3 （照合枠）における西方／西側	西 	{stuna}, {berti}, {snanu}, {farna}
stidi	gismu	sid	ti'i		x_1 は x_2 （概念／行動）を x_3 （者）に示唆／推奨／提案する；x_1 （事）は x_2 を x_3 にたいして鼓舞する	示唆 	{ti'i}, {tcica}, {xlura}
stika	gismu	tik			x_1 は x_2 （性質／数量）を x_3 （程度）ほど調整する	結果（調整した後どうなったか）は含意されない。 調整 	{cenba}, {galfi}, {binxo}, {zasni}, {stodi}
stizu	gismu	tiz			x_1 は椅子／腰掛／ベンチ	椅子 	{nilce}, {zutse}, {jubme}, {ckana}
stodi	gismu	sto			x_1 は x_2 （性質）の面で x_3 （刺激／状況）にたいして不変／一定	「しっかりしている」も。 不変 	{cenba}, {stika}, {stali}, {vitno}, {manfo}, {zasni}, {tinsa}, {jdari}
stuna	gismu	sun			x_1 は x_2 に対して x_3 （照合枠）における東方／東側	東 	{stici}, {berti}, {snanu}, {farna}
stura	gismu	tur	su'a		x_1 は x_2 （集合／体系）の構造／配置／組織	構造 	{ganzu}, {morna}, {ciste}, {lujvo}, {greku}, {gerna}
stuzi	gismu	tuz	stu		x_1 は x_2 （物／事）の本質的／恒久的な場所／現場	「.ausai mi xabju lo stuzi be lo glajau jinto／私はどうでも温泉所在地に草庵を結びたい」（山頭火『行乞記（二）』） 場所 	{tu'i}, {jmive}, {diklo}, {zvati}, {tcini}, {xabju}, {jibni}, {judri}, {lamji}, {mokca}, {stali}
sucta	gismu	suc			x_1 （概念）は x_2 （具体的なもの）を x_3 （原理）によって抽象化／概念化／一般化したもの	x1は「si'o」などで抽象化する。『アビニヨンの娘たち』（x1）はピカソが女（ x2 ）をキュビスム（ x3 ）で抽象化したもの。 抽象 	{fatci}, {xanri}
sudga	gismu	sud			x_1 は x_2 （液体）を欠いて乾燥している／乾いている	乾燥 	{cilmo}, {litki}, {runta}
sufti	gismu	sfu			x_1 は x_2 （本体）のひづめ	蹄（ひづめ） 	{xirma}
suksa	gismu	suk			x_1 （事／状態）は x_2 （時点）において x_3 （性質）に関して突然／唐突／急／いきなり	「不意」「無骨」も。 突然 	{spaji}, {vitci}, {vlile}
sumji	gismu	suj			x_1 は x_2 ・ x_3 の合計／総計	合計 	{jmina}, {jalge}, {mulno}, {pilji}
sumne	gismu				x_1 は x_2 を嗅ぐ／匂う	嗅ぐ 	{nazbi}, {panci}, {cpina}, {ganse}, {zgana}
sumti	gismu	sum	su'i		x_1 は x_2 （述語／関数）の場所 x_3 （種類／番号）を占める項 	項 	{bridi}, {gismu}
sunga	gismu	sug			x_1 は x_2 （種類）のニンニク	ニンニク 	{sluni （上位概念）< {stagi} (上位概念)
sunla	gismu	sul			x_1 は x_2 （動物種／原料）のウール／羊毛	羊毛 	{kosta}, {kumte}, {lanme}, {kanba}, {bukpu}, {kerfa}
surla	gismu	sur			x_1 は x_2 （動作）に関してくつろぐ／リラックスする	くつろぐ 	{dunku}, {tatpi}, {cando}, {vreta}
sutra	gismu	sut			x_1 は x_2 （動作／事）に関して速い／すばやい／敏速／俊敏	「le lenku dilnu cu sutkla a'idai／寒い雲がいそぐ」（山頭火『行乞記（二）』） 速い 	{masno}
tabno	gismu	tab			x_1 は炭素（C）	炭素 	{kolme}
tabra	gismu				x_1 は金管楽器／ホルン／トランペット／トロンボーン／喇叭（ラッパ）	金属で作られているとは限らない。 唇簧楽器 	{zgike}
tadji	gismu				x_1 （過程）は x_2 （事）を x_3 （状態条件）のもと遂行するための方式／方法／用法／手段／マナー	方法 	{ciste}, {pruce}, {zukte}, {pluta}
tadni	gismu	tad			x_1 は x_2 を学ぶ／研究する；x_1 は学生／研究家／学者	「cilre」と違い、より学術的／体系的／先鋭的な知識の追究を表し、それによる新たな発見が可能性として含意される。 学ぶ 	{ckule}, {cilre}, {ctuca}
tagji	gismu	tag			x_1 は x_2 （対象本体）・ x_3 （対象箇所）にたいして、かっちり／ぴったり／しっかりしている；x_1 は x_2 から外れない／離れない	かっちり 	{trati}, {jarki}, {kluza}, {rinju}
talsa	gismu	tal			x_1 （人）は x_2 を x_3 （性質）について挑む；x_2 に x_3 があるかどうかを x_1 は試す	対戦するという意味ではなく、 x2 の実力をx1が喚起して観察するという意味。 挑む 	{jinga}, {damba}, {darlu}, {jivna}, {nandu}
tamca	gismu				x_1 は x_2 （種類）のトマト	トマト 	{grute}, {stagi}
tamji	gismu	taj			x_1 は x_2 （肢）・ x_3 （本体）の親指	親指 	{xantamji}, {jmatamji}; {degji}, {tance}, {xance}, {jamfu}
tamne	gismu				x_1 は x_2 の、 x_3 （血縁）による従兄弟／従姉妹	いとこ 	{dzena}, {famti}, {mensi}, {bruna}, {tunba}
tanbo	gismu	ta'o			x_1 は x_2 （素材）の板	x3次元の、薄く、主に長方形の物体全般。 板 	{bliku}, {kubli}
tance	gismu	tac			x_1 は x_2 （本体）の舌	舌 	{moklu}, {bangu}, {nazbi}, {tamji}, {degji}
tanjo	gismu				x_1 は x_2 （角度／逆正接）のタンジェント／正接	タンジェント 	{sinso}
tanko	gismu				x_1 は x_2 （種類）のタバコ属植物／葉	植物原料であって製品ではない。 タバコ（葉） 	{sigja}, {marna}
tanru	gismu	tau			x_1 は、 x_2 が x_3 を修飾し、 x_4 を意味する、使用法／例文 x_5 における複合語	x2 と x3 は、「文字列」か「概念」。 複合語 	{gismu}, {smuni}
tansi	gismu	tas			x_1 は x_2 （内容）・ x_3 （素材）のたらい／水ばち／水盤／流し	「baktu」よりも底が浅い。「ボウル」も。 たらい 	{baktu}, {palne}, {palta}, {patxu}, {kabri}, {botpi}
tanxe	gismu	tax	ta'e		x_1 は x_2 （内容）・ x_3 （素材）の箱／カートン	「ダンボール箱」も。 箱 	{bakfu}, {botpi}, {cutne}, {dacru}
tapla	gismu				x_1 は x_2 （素材）・ x_3 （形状）・ x_4 （厚さ）の瓦／タイル	「ケーキ」も。比喩的に「街区」も。 瓦 	{bliku}, {kubli}, {matci}; {karda}, {bliku}, {kurfa}, {matci}, {plita}, {tarmi}
tarbi	gismu				x_1 は x_2 （母）・ x_3 （父）による胎芽／胎児／胚芽／接合体	ヒトの場合、受精後８週未満の生体。 胎芽 	{gutra}, {mamta}, {patfu}, {sovda}, {rorci}, {tsiju}, {grute}
tarci	gismu	tar			x_1 は x_2 （特性）の星／恒星	「plini」と違い、自ら光り輝く星。「太陽」の類。 星 	{solri}, {tsani}
tarla	gismu				x_1 は x_2 （起源）のタール／アスファルト	道路舗装／木材防腐剤／染料に含まれる。 タール 	{kolme}, {pesxu}, {snipa}
tarmi	gismu	tam	tai		x_1 （観念／性質）は x_2 の形状／形態／形式／仕様； x_2の形状／形態／形式／仕様はx_1 （観念／性質）を具現している。	x1は観念的で、その性質を具現しているのが x2 。「キラキラの（x1）の指輪（ x2 ）」。「lo vi plise cu se tarmi lo si'o xunre／このリンゴは赤を具現化している。；このリンゴは『赤い』。」 形 	{nejni}, {morna}; {te} {marji}, {tapla}, {bliku}, {kubli}, {kurfa}, {cukla}, {mapti}, {morna}, {sarlu}
tarti	gismu	tra			x_1 は x_2 （事／性質）を x_3 （条件）で振舞う	「式典（ x3 ）で行儀よく（ x2 ）振舞う」。 振舞う 	{cnano}, {frati}, {tcaci}, {cilce}, {jikca}, {marde}
taske	gismu				x_1 は（喉の）渇きを感じる；x_1 は渇きで x_2 を求める	渇（かつ） 	{nitcu}, {djica}, {xagji}, {pinxe}
tatpi	gismu	ta'i			x_1 は x_2 （事）によって疲労／疲弊している／疲れている	疲弊 	{cikna}, {sipna}, {surla}
tatru	gismu	tat			x_1 は x_2 （本体）の乳房／おっぱい	乳房 	{ladru}, {mabru}
tavla	gismu	tav	ta'a		x_1 （者）は x_2 （者）に x_3 （題目）について x_4 （言語）で話す／語る	音声的とは限らず、「手話」も。 語る 	{bacru}, {cusku}, {casnu}, {darlu}, {skicu}, {ciksi}, {bangu}
taxfu	gismu	taf	ta'u		x_1 は x_2 （身体部分／性別／種族）・ x_3 （目的／機能）の衣服／服飾	衣服 	{creka}, {cutci}, {daski}, {dasni}, {gluta}, {kosta}, {mapku}, {palku}, {pastu}, {skaci}, {smoka}, {lunbe}
tcaci	gismu	cac			x_1 は x_2 の、 x_3 （条件）における習慣／慣習／風習／慣行／習性／性癖／慣わし	x3は「時代」など。 習慣 	{fadni}, {kampu}, {lakne}, {jinzi}, {ckaji}, {cnano}, {tarti}, {ritli}, {javni}, {zekri}
tcadu	gismu	tca			x_1 は x_2 （地域）・ x_3 （政体）・ x_4 （ヒンターランド）の都市／都会／みやこ／メトロポリス	x4は「港」など。 都市 	{jarbu}, {nurma}, {cecmu}, {jarbu}
tcana	gismu				x_1 は x_2 （交通／コミュニケーション／配給のネットワーク）の駅／局／ノード	駅 	{dargu}, {litru}, {pluta}, {trene}, {ciste}, {ve} {mrilu}, {tivni}, {cradi}, {ve} {benji}, {fonxa}, {dikca}, {fatri}
tcati	gismu				x_1 は x_2 （葉／原料）の茶／紅茶／緑茶	茶 	{ckafi}
tcena	gismu	ten			x_1 は x_2 （範囲）にわたり x_3 （次元）において x_4 （通常の範囲）から伸びる／拡張する	伸びる 	{kuspe}, {pruni}, {preja}, {ranji}, {trati}
tcica	gismu	tic			x_1 （事／経験）は x_2 を欺いて／騙して x_3 （事／状態）をさせる；x_2 は x_1 に惑わされて x_3 をする	x3は行動や所信など。詐欺などの悪質性は必ずしも含意されない。 欺く 	{stace}, {xlura}, {stidi}, {kajde}
tcidu	gismu	tid			x_1 は x_2 （文字列）を x_3 （表面／書物）から読む	読む 	{ciska}, {cukta}, {karni}
tcika	gismu				x_1 （時／分／秒）は x_2 （事）の、 x_3 （日）・ x_4 （所）における時刻	x1は、「pi'e」で区切られた数や「joi」で繋がれた単位など。 時刻 	{ti'u}, {cacra}, {cerni}, {detri}, {donri}, {djedi}, {junla}, {nicte}, {mentu}, {snidu}, {temci}, {vanci}, {dirba}, {mokca}
tcila	gismu	til			x_1 は x_2 の特徴／特性／特質	特徴 	{diklo}, {steci}
tcima	gismu	tim	ti'a		x_1 は x_2 （所／地域）の気象／気候／天候／天気	比喩的に「顔色」なども。「to'u ja'o tcima xamgu .inaja lo jikcre cu se sidju／とにかくお天気ならば世間師は助かる」（山頭火『行乞記（二）』） 気象 	{brife}, {bumru}, {carvi}, {dilnu}, {bratu}
tcini	gismu				x_1 （状態／性質）は x_2 の状況／境遇／事情	［物・事・過程の一時的な環境。］ 状況 	{stuzi}, {zvati}, {vanbi}, {ve} {pruce}, {ckaji}, {zasni}
tcita	gismu				x_1 は x_2 の x_3 （情報）を表す札／タグ	札 	{sinxa}, {cmene}, {judri}
temci	gismu	tem	tei		x_1 は x_2 （時点）から x_3 （時点）までの間隔／経過／時間	「ditcu」と違い、特定の開始時点と終了時点が含意される。 経過時間 	{ditcu} (継続時間), {cacra}, {cedra}, {citsi}, {ranji}, {tcika}, {junla}, {renvi}
tenfa	gismu	tef			x_1 は x_2 （底）・ x_3 （指数／累乗）の指数関数（の結果）	指数関数 	{dugri}
tengu	gismu	teg	te'u		x_1 （性質）は x_2 の（視覚と触覚上の）質感／手ざわり／舌ざわり	「でこぼこ」「ざらざら」などの類。 質感 	{rufsu} (下位概念), {xutla} (下位概念)
terdi	gismu	ted			x_1 は x_2 （生物種）の地球／主要惑星／母星	形容詞的に「地球外」にたいする「地球内」も。 地球 	{lunra}, {plini}, {solri}, {kensa}, {tsani}; {dertu}
terpa	gismu	tep	te'a		x_1 は x_2 を恐れる／怖がる／に怯える；x_2 は x_1 をぎょっとさせる／脅す	恐怖 	{snura}, {xalni}, {xanka}, {virnu}
terto	gismu	tet			x_1 は x_2 の、 x_3 （性質）におけるテラ／兆 ［1 x_1 0**12］	テラ 	{grake}, {mitre}, {snidu}, {stero}, {delno}, {molro}, {kelvo}, {xampo}, {gradu}, {litce}, {merli}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}
tigni	gismu	tig			x_1 は x_2 （演技）を x_3 （者）のために演じる；x_1 は役者／俳優	「gau zgitigni .ije sanga／ひかせてうたつてゐる」（山頭火『行乞記（二）』） 演技 	{jarco}
tikpa	gismu	tip			x_1 は x_2 （対象本体）・ x_3 （対象箇所）を x_4 で蹴る	x4は普通x1の脚。 蹴る 	{tunta}, {darxi}
tilju	gismu	tij			x_1 は x_2 （基準／観点）において重い	「lo bakni ke tilju selbei zo'u viska je badri／牛の重荷は見てかなしい」（山頭火『行乞記（二）』） 重い 	{linto}; {carmi}, {se} {junri}, {bunda}, {junta}
tinbe	gismu	tib			x_1 は x_2 （命令／規則）に服従する／従う；x_1 は従順	服従 	{minde}, {lacri}, {javni}, {flalu}, {zekri}
tinci	gismu				x_1 はスズ（Sn）	スズ（物質） 	{gunma}, {lante}, {boxfo}, {cnisa}, {jinme}
tinsa	gismu				x_1 は x_2 （方向）・ x_3 （力）にたいして x_4 （条件）で固定／硬直している；x_1 は x_2 の向きに動かない	比喩的に「融通がきかない」も。 固定 	{bapli}, {jdari}, {nandu}, {torni}, {trati}, {xarnu}, {danre}, {stodi}
tirna	gismu	tin			x_1 は x_2 （対象音声）を x_3 （環境音声）にたいして聞く；x_2 が x_1 に聞こえる；x_1 には聴覚がある；x_2 は可聴音	聞く 	{kerlo}, {sance}, {smaji}, {savru}, {voksa}, {ganse}, {zgana}
tirse	gismu	tir			x_1 は鉄（Fe）	鉄 	{jinme}, {gasta}, {molki}
tirxu	gismu				x_1 は x_2 （種類）・ x_3 （模様／柄）のトラ／ヒョウ／ジャガー	体の模様から識別できる大型のネコ科全般。 虎 	{mlatu}
tisna	gismu	tis			x_1 は x_2 （内容）によって膨れる；x_2 は x_1 に注がれる	「culno」と違い、膨らむ／充満する過程を焦点とする。 膨れる 	{culno}, {kunti}, {rinci}, {setca}
titla	gismu	tit			x_1 は x_2 にとって甘い	比喩的に「甘ったるい」も。 甘い 	{sakta}, {slari}, {kurki}
tivni	gismu	tiv			x_1 は x_2 （番組／放送内容） を x_3 （媒体／チャンネル）で x_4 （受信機）にテレビ放送／映像通信する放送送信所／放送局	インターネット経由の動画配信も。 放送 	{cradi}, {skina}, {vidni}, {benji}, {tcana}
tixnu	gismu	tix	ti'u		x_1 は x_2 （親）の娘	実の娘に限らない。 娘 	{bersa}, {panzi}
toknu	gismu	tok			x_1 は x_2 を焼く／熱する／乾かすためのオーブン／かまど／天火／乾燥機／炉	「火葬室」も。 オーブン 	{nanba}
toldi	gismu	tod			x_1 は x_2 （種類）のチョウ目（もく）昆虫	蝶 	{cinki} (上位概念)
tonga	gismu	tog	to'a		x_1 は x_2 （音程）・ x_3 （音源）の音／トーン	「tonga」は「sance」のうち特に周波数で識別できたり譜面に書き表せるもの。 音調 	{rilti}, {zgike}, {janbe}, {siclu}
tordu	gismu	tor	to'u		x_1 は x_2 （方向）・ x_3 （尺度）に関して短い	短い 	{cmalu}, {jarki}, {caxno}, {cinla}, {clani}
torni	gismu	ton	to'i		x_1 は x_2 （力／荷）によってねじれる／歪む；x_1 はねじれている／歪んでいる	ねじれ 	{tinsa}, {trati}
traji	gismu	rai			x_1 は x_2 （性質）・ x_3 （極性）・ x_4 （集合／範囲）に関して極致（最上／最下）	x3は「上／下」など、尺度の側／向き。「traji cumki (cumrai)／できるだけ」 極致 	{rai}, {jimte}, {milxe}, {mutce}, {mleca}, {zmadu}, {banli}, {curve}, {fanmo}, {krasi}, {manfo}, {prane}
trano	gismu				x_1 は窒素（N）	窒素 	{vacri}
trati	gismu				x_1 は x_2 （方向）に張っている	張る 	{tinsa}, {torni}, {tagji}, {tcena}, {kluza}
trene	gismu	ren	re'e		x_1 は車両 x_2 （群れ）・線路網／軌道 x_3 ・原動力 x_4 の列車／鉄道／電車／汽車／地下鉄	「モノレール」「リニアモーターカー」も。 列車 	{tcana}
tricu	gismu	ric			x_1 は x_2 （種類）の木／樹木／立ち木	生えている木。「lo vi jubme genai tricu gi mudri／ここにある机は、樹木ではないが木材でできている。」 樹木 	{cindu}, {ckunu}, {pezli}, {mudri}, {spati}
trina	gismu	tri			x_1 は x_2 を x_3 （性質）で誘惑する；x_1 は x_2 にとって魅力的	「lo'e te melbi cu trina lo prenu／美というものには人を魅了する力がある」 誘惑 	{djica}, {nelci}, {rigni}, {xlura}, {maksi}
trixe	gismu	rix	ti'e		x_1 は x_2 に対して x_3 （照合枠）における後ろ／後方／後側／裏側／背後／リア	「背中」も。x3は顔の向きなど。 後ろ 	{crane}, {rebla}, {mlana}, {pritu}, {zunle}
troci	gismu	toc	toi		x_1 は x_2 （事／状態／性質）を x_3 （手段／方法）で達成／獲得しようと努める／努力する；x_1 は x_2 をやってみる	努める 	{fliba}, {snada}, {cipra}
tsali	gismu	tsa			x_1 は x_2 （性質）に関して x_3 （観点）で強い	強い 	{ralci}, {ruble}, {carmi}, {vlipa}
tsani	gismu	tan			x_1 は x_2 （所）の空／天空	空（そら） 	{gapru}, {kensa}, {tarci}, {terdi}
tsapi	gismu				x_1 は x_2 （性質）の調味料／香辛料／薬味／味付／スパイス	「カラシ」「ケチャップ」「コショウ」など。 調味料 	{vrusi}
tsiju	gismu	tsi			x_1 は x_2 （有機体）の x_3 （子）になる種／種子／胞子／芽胞／生殖細胞	種 	{tarbi} (下位概念), {dembi}, {grute}, {jbari}, {sombo}, {spati}, {sovda}
tsina	gismu	sin			x_1 は x_2 （所）・ x_3 （支持対象）・ x_4 （素材）の壇／ステージ	x3は物体だけでなく事／イベントなども。 壇（だん） 	{greku}, {jubme}
tubnu	gismu	tu'u			x_1 は x_2 （素材）・ x_3 （内容）の管／筒／パイプ／シリンダー／チューブ	{slanu} と違い、円柱形でなくても良く、外周 x_2 と内部 x_3 の素材の違いを表現できる。「スリーブ」「ホース」も。 管 	{kevna}, {canlu}
tugni	gismu	tug	tu'i		x_1 （者）は x_2 （者／観点／側）にたいし、 x_3 （命題）・ x_4 （題目）について賛成／賛同／同意する	賛成 	{sarxe}, {mapti}, {darlu}, {natfe}, {panpi}, {sarji}
tujli	gismu	tuj			x_1 は x_2 （種類）のチューリップ属植物	チューリップ 	{spati}
tumla	gismu	tum	tu'a		x_1 は x_2 （位置）における陸／大地の広がり	「大陸」も。 陸 	{vacri}, {xamsi}; {tutra}, {gugde}, {xamsi}
tunba	gismu	tub			x_1 は x_2 の、 x_3 （養育関係／血縁関係／類似関係）によって結ばれている兄弟姉妹／親戚／親族	x3は、養育者 (rirni) が同じ、あるいは生物学的親 (se panzi) が同じなどの関係。生物学的な兄弟姉妹とは限らない。 兄弟姉妹 	{bruna}, {mensi}, {tamne}
tunka	gismu	tuk			x_1 は銅（Cu）	銅 	{jinme}, {lastu}, {ransu}
tunlo	gismu	tul	tu'o		x_1 は x_2 を飲み込む／飲み下す	比喩的に（概念／意見を）「取り入れる」「消化する」も 飲み込む 	{citka}, {pinxe}, {galxe}
tunta	gismu	tun			x_1 （物）は x_2 を刺す／突く／突き刺す／つつく；x_2 は x_1 に刺される	突く 	{balre}, {dakfu}, {darxi}, {fanza}, {jicla}, {katna}, {tikpa}
tuple	gismu	tup	tu'e		x_1 は x_2 （本体）の脚	股間から足首までの、腿と脛の部分。 脚 	{stani}, {zbepi}, {jamfu}, {jimca}, {sanli}
turni	gismu	tru			x_1 は x_2 （民衆／領土／物）を統治／支配する／治める；x_1 は知事／支配者／君主	統治 	{catni}, {minde}, {tutra}, {jecta}, {gugde}, {ponse}, {jitro}
tutci	gismu	tci			x_1 は x_2 （目的）のための道具／用具／器具	「楽器」「教材」も。 道具 	{cabra}, {minji}, {se} {pilno}, {zukte}, {sazri}, {salpo}, {pulni}, {cfine}, {klupe}, {jendu}, {xislu}, {vraga}; {forca}, {smuci}, {dakfu}; {balre}, {mruli}, {cinza}, {garna}, {pijne}, {pambe}, {canpa}, {pilno}, {vraga}
tutra	gismu	tut			x_1 は x_2 に属する／管轄されている領域／領土／空間	領土 	{catni}, {turni}, {jecta}, {gugde}, {ponse}, {steci}, {tumla}
vacri	gismu	var			x_1 は x_2 （領域／惑星）・ x_3 （成分）の空気／大気	空気 	{gapci}, {kijno}, {trano}, {tumla}, {vasxu}, {xamsi}
vajni	gismu	vaj	vai		x_1 （物／事）は x_2 （人／事）にとって、 x_3 （性質／理由）に関して重要／大事	重要 	{banli} (偉大), {ralju} (主要), {vamji} (価値), {dirba} (大切にされている), {kargu}, {pajni}
valsi	gismu	val	vla		x_1 は x_2 （意味／効力）を有する、 x_3 （言語）の言葉／語彙	x2 は辞書上の意味だけでなく心理上の効力なども。 言葉 	{slaka}, {bangu}, {cmavo}, {cmene}, {gismu}, {jufra}, {rafsi}, {smuni}
vamji	gismu	vam	va'i		x_1 （数量／性質）は x_2 （物／事）の、 x_3 （観点）・ x_4 （用途／査定）における価値；x_2 は x_3 にとって x_1 の値打ちがある	価値 	{jdima} (値段), {vajni} (重要), {kargu} (高価), {dirba} (大切にされている), {jerna}, {vecnu}, {janta}, {pleji}
vamtu	gismu	vat			x_1 は x_2 を吐く／嘔吐する／もどす	嘔吐 	{rigni}, {jetce}, {kafke}, {sputu}
vanbi	gismu	vab			x_1 （個／群）は x_2 の環境／周囲／文脈／雰囲気	環境 	{va'o}, {sruri} (包囲), {tcini} (状況), {jibni}, {jbini}
vanci	gismu	vac			x_1 は x_2 （日）・ x_3 （所）の夕方／夕暮れ／晩	一般的な仕事の終わりから就寝までの時間帯。 夕方 	{cerni}, {murse}, {tcika}
vanju	gismu	van			x_1 は x_2 （果物成分）のワイン／葡萄酒	ワイン 	{barja}, {birje}, {xalka}, {jikru}, {fusra}
vasru	gismu	vas	vau		x_1 は x_2 を内に含む／包む；x_1 は x_2 の容器	「nenri」と違い、 x2 はx1をはみ出ていてもいい。 含む 	{bartu}, {jbini}, {nenri}, {zvati}, {cpana}, {botpi}, {lanka}
vasxu	gismu	vax	va'u		x_1 は x_2 （気体）を吸う／吐く	呼吸 	{fepri}, {kijno}, {vacri}
vecnu	gismu	ven	ve'u		x_1 （売り手） は x_2 （品物やサービス）を x_3 （買い手）に x_4 の額／費用／出費で売る	x1 は売り手／販売員。 x3 は x2 （品）を x1 から買う購入者（ terve'u は「買う」になる）。 x4 は x2 （品）を売る際の x3 から受け取る額／が支払う額（ velve'u は「費用である」になる）。 売りに出す（ fitselve'u, selvenfriti ）。 x2 は特定の「品物」、あるいは群（集まり）としての「品物」、あるいは「～という事」、あるいは「～という性質」。x_1 として「所有権を手放す者」、 x_2 として「所有権が移る商品」という sumti を引き出す（意味論的により厳密に言うなら {posyve'u}, {posyselve'u}）。 費用と価格の違いについては {jdima} の注を参照。 ・大意： 売買 ・読み方： ヴェシヌ ・関連語：{canja}, {dunda}, {janta}, {pleji}, {jerna}, {kargu}, {prali}, {zarci}, {vamji}, {jdima}（売り手がつける値段）, {fepni}, {friti}, {jerna}, {rupnu}
venfu	gismu	vef			x_1 は x_2 （者）にたいし、 x_3 （事）に関して x_4 （行動）で復讐／報復／あだ討ち／リベンジする	報復 	{sfasa}, {cnemu}
